Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
10, 101, 1881, 6568.9, 660.5, 743.8, 8688.2, 0, 
10, 102, 7920, 23853.6, 914.7, 513.7, 5248.5, 0, 
20, 101, 1881, 7136.5, 730.1, 537.3, 7314.5, 0, 
20, 102, 7920, 24303.3, 898.8, 499.6, 5291.5, 0, 
30, 101, 1881, 7985.8, 731.1, 500.8, 7176.9, 0, 
30, 102, 7920, 24567.2, 879.7, 488.9, 5344.1, 0, 
40, 101, 1881, 8447.9, 731.9, 452.8, 7526.4, 0, 
40, 102, 7920, 24678.7, 838.5, 469, 5349.9, 0, 
